VendaID,ProdutoID,ValorVenda,DataVenda,LocalizacaoCliente,ClienteID,Nome,Idade,Localizacao,PreferenciaProduto
540,169,17.88,2024-02-22,Ferreira da Praia,540,Luiz Gustavo Marques,59,Ferreira da Praia,Jogos
541,180,96.38,2024-04-21,Castro Grande,541,Sabrina Costa,44,Castro Grande,Livros
541,180,96.38,2024-04-21,Castro Grande,784,Srta. Anna Liz da Paz,37,Castro Grande,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,246,Isis Costa,19,Araújo,Jogos
542,133,94.59,2024-01-31,Araújo,484,Antônio Cardoso,36,Araújo,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,542,Sabrina Borges,72,Araújo,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,565,Dr. Carlos Eduardo Vasconcelos,34,Araújo,Roupas
542,133,94.59,2024-01-31,Araújo,580,Dra. Stephany Nogueira,51,Araújo,Eletrodomésticos
542,133,94.59,2024-01-31,Araújo,953,Cecília Pimenta,44,Araújo,Jogos
543,122,97.06,2023-11-06,Duarte do Amparo,543,Nathan Abreu,71,Duarte do Amparo,Eletrônicos
544,122,10.62,2024-03-02,Abreu de Sousa,544,Sra. Lara da Luz,35,Abreu de Sousa,Jogos
545,186,80.71,2024-05-17,Fonseca,224,Lunna Costa,49,Fonseca,Eletrodomésticos
545,186,80.71,2024-05-17,Fonseca,227,Gael Henrique Abreu,57,Fonseca,Jogos
545,186,80.71,2024-05-17,Fonseca,312,Luara Albuquerque,55,Fonseca,Jogos
545,186,80.71,2024-05-17,Fonseca,545,Esther Carvalho,53,Fonseca,Eletrodomésticos
545,186,80.71,2024-05-17,Fonseca,774,Oliver Cirino,28,Fonseca,Eletrodomésticos
545,186,80.71,2024-05-17,Fonseca,792,Sr. Dom Andrade,32,Fonseca,Jogos
546,128,44.35,2024-02-15,da Mota,80,Nicole Souza,18,da Mota,Jogos
546,128,44.35,2024-02-15,da Mota,114,Sr. Pedro da Mota,72,da Mota,Eletrodomésticos
546,128,44.35,2024-02-15,da Mota,174,Otto Barros,28,da Mota,Jogos
546,128,44.35,2024-02-15,da Mota,266,Ana Lívia Fogaça,32,da Mota,Eletrônicos
546,128,44.35,2024-02-15,da Mota,368,Benjamim Gonçalves,18,da Mota,Eletrônicos
546,128,44.35,2024-02-15,da Mota,488,Henry Montenegro,43,da Mota,Eletrônicos
546,128,44.35,2024-02-15,da Mota,508,Carlos Eduardo Martins,59,da Mota,Eletrodomésticos
546,128,44.35,2024-02-15,da Mota,546,Liam Pinto,62,da Mota,Livros
546,128,44.35,2024-02-15,da Mota,650,Dr. Marcelo Gonçalves,33,da Mota,Jogos
546,128,44.35,2024-02-15,da Mota,788,Ester da Paz,40,da Mota,Roupas
546,128,44.35,2024-02-15,da Mota,797,Sr. Theo Abreu,18,da Mota,Eletrodomésticos
546,128,44.35,2024-02-15,da Mota,986,Daniel Moura,63,da Mota,Eletrônicos
547,147,33.09,2024-04-07,Fogaça de Correia,547,Rael da Conceição,76,Fogaça de Correia,Eletrodomésticos
548,170,80.84,2024-05-17,Aparecida,15,João Monteiro,54,Aparecida,Eletrodomésticos
548,170,80.84,2024-05-17,Aparecida,64,Yasmin Cassiano,41,Aparecida,Livros
548,170,80.84,2024-05-17,Aparecida,444,Lucca Câmara,55,Aparecida,Roupas
548,170,80.84,2024-05-17,Aparecida,538,Ayla Duarte,28,Aparecida,Livros
548,170,80.84,2024-05-17,Aparecida,548,Sr. Ravy Câmara,53,Aparecida,Eletrodomésticos
548,170,80.84,2024-05-17,Aparecida,664,Isaac Nunes,59,Aparecida,Roupas
548,170,80.84,2024-05-17,Aparecida,876,Arthur Campos,80,Aparecida,Livros
549,128,34.82,2024-01-05,Nogueira das Pedras,549,Gabriela da Conceição,24,Nogueira das Pedras,Livros
550,119,51.88,2024-01-02,Lima da Prata,550,Isabelly Alves,53,Lima da Prata,Eletrônicos
551,120,39.47,2024-08-01,Ribeiro,336,Yago Borges,18,Ribeiro,Livros
551,120,39.47,2024-08-01,Ribeiro,350,Henry Cirino,79,Ribeiro,Livros
551,120,39.47,2024-08-01,Ribeiro,535,Luísa Pinto,40,Ribeiro,Roupas
551,120,39.47,2024-08-01,Ribeiro,551,Augusto Araújo,42,Ribeiro,Jogos
551,120,39.47,2024-08-01,Ribeiro,765,Vitor Gabriel Macedo,78,Ribeiro,Roupas
552,149,91.33,2024-06-15,da Rocha do Oeste,552,Pedro Lucas Ribeiro,73,da Rocha do Oeste,Jogos
553,118,73.78,2024-01-30,Pinto,84,Carlos Eduardo Vieira,55,Pinto,Jogos
553,118,73.78,2024-01-30,Pinto,325,Felipe Azevedo,69,Pinto,Eletrodomésticos
553,118,73.78,2024-01-30,Pinto,553,Cecilia Sousa,38,Pinto,Eletrodomésticos
553,118,73.78,2024-01-30,Pinto,615,Maria Vitória Castro,45,Pinto,Livros
553,118,73.78,2024-01-30,Pinto,809,Nicole Ribeiro,18,Pinto,Roupas
554,102,8.39,2024-06-22,Nogueira da Serra,554,Augusto Garcia,23,Nogueira da Serra,Eletrodomésticos
555,155,53.48,2023-10-20,Sales Grande,555,Sr. Rhavi da Mata,53,Sales Grande,Jogos
556,112,7.21,2024-01-18,Monteiro,95,Olívia Porto,54,Monteiro,Livros
556,112,7.21,2024-01-18,Monteiro,362,Isis Cavalcanti,25,Monteiro,Livros
556,112,7.21,2024-01-18,Monteiro,413,Luísa da Cunha,46,Monteiro,Eletrodomésticos
556,112,7.21,2024-01-18,Monteiro,556,Pedro Henrique Moreira,78,Monteiro,Roupas
556,112,7.21,2024-01-18,Monteiro,648,Jade Casa Grande,43,Monteiro,Roupas
556,112,7.21,2024-01-18,Monteiro,710,Pietro Costa,50,Monteiro,Eletrodomésticos
557,149,68.02,2024-01-11,Vargas da Mata,557,Erick Garcia,70,Vargas da Mata,Eletrônicos
558,172,43.46,2024-01-04,Pereira,24,Sr. Lucas Viana,74,Pereira,Eletrônicos
558,172,43.46,2024-01-04,Pereira,297,Sra. Ana Júlia Monteiro,54,Pereira,Livros
558,172,43.46,2024-01-04,Pereira,349,Luiz Fernando Teixeira,55,Pereira,Roupas
558,172,43.46,2024-01-04,Pereira,465,Srta. Laura Monteiro,53,Pereira,Livros
558,172,43.46,2024-01-04,Pereira,558,Maria Pires,76,Pereira,Livros
558,172,43.46,2024-01-04,Pereira,814,Joaquim Rios,64,Pereira,Jogos
558,172,43.46,2024-01-04,Pereira,923,Luana Fogaça,69,Pereira,Eletrodomésticos
559,114,68.86,2024-04-22,Siqueira da Mata,481,Gustavo Nogueira,42,Siqueira da Mata,Jogos
559,114,68.86,2024-04-22,Siqueira da Mata,559,Henry Gabriel Ribeiro,59,Siqueira da Mata,Roupas
560,149,94.11,2024-08-20,Fonseca da Praia,560,Srta. Ana Julia Machado,23,Fonseca da Praia,Eletrodomésticos
561,199,45.36,2024-07-17,Rezende Grande,561,Luigi Sales,77,Rezende Grande,Livros
562,126,28.56,2024-04-30,Guerra,20,Luiz Otávio Teixeira,75,Guerra,Roupas
562,126,28.56,2024-04-30,Guerra,280,Srta. Maria Teixeira,47,Guerra,Roupas
562,126,28.56,2024-04-30,Guerra,308,Luiz Felipe Ramos,71,Guerra,Jogos
562,126,28.56,2024-04-30,Guerra,455,Luiz Felipe Sales,47,Guerra,Eletrodomésticos
562,126,28.56,2024-04-30,Guerra,500,Alícia Pires,50,Guerra,Eletrônicos
562,126,28.56,2024-04-30,Guerra,562,Gustavo Henrique Almeida,75,Guerra,Roupas
562,126,28.56,2024-04-30,Guerra,597,Guilherme Nunes,74,Guerra,Roupas
562,126,28.56,2024-04-30,Guerra,716,Letícia Melo,33,Guerra,Eletrônicos
562,126,28.56,2024-04-30,Guerra,798,João Lucas da Cruz,41,Guerra,Eletrodomésticos
563,116,93.38,2024-09-04,Moura,363,Emanuel Fogaça,79,Moura,Eletrônicos
563,116,93.38,2024-09-04,Moura,365,João Vitor Garcia,64,Moura,Roupas
563,116,93.38,2024-09-04,Moura,383,Cauã Moreira,73,Moura,Eletrônicos
563,116,93.38,2024-09-04,Moura,386,Dr. Breno Teixeira,21,Moura,Livros
563,116,93.38,2024-09-04,Moura,415,Raquel Sousa,29,Moura,Livros
563,116,93.38,2024-09-04,Moura,563,Enzo Gabriel Jesus,68,Moura,Livros
563,116,93.38,2024-09-04,Moura,567,Dr. Juan Rios,63,Moura,Jogos
563,116,93.38,2024-09-04,Moura,598,Daniela Santos,46,Moura,Eletrônicos
563,116,93.38,2024-09-04,Moura,669,Letícia Nascimento,37,Moura,Livros
563,116,93.38,2024-09-04,Moura,958,João Gabriel Correia,76,Moura,Jogos
564,187,15.74,2024-03-30,Casa Grande dos Dourados,564,Dr. Isaac Vieira,31,Casa Grande dos Dourados,Jogos
565,133,56.46,2023-12-03,Araújo,246,Isis Costa,19,Araújo,Jogos
565,133,56.46,2023-12-03,Araújo,484,Antônio Cardoso,36,Araújo,Eletrodomésticos
565,133,56.46,2023-12-03,Araújo,542,Sabrina Borges,72,Araújo,Eletrodomésticos
565,133,56.46,2023-12-03,Araújo,565,Dr. Carlos Eduardo Vasconcelos,34,Araújo,Roupas
565,133,56.46,2023-12-03,Araújo,580,Dra. Stephany Nogueira,51,Araújo,Eletrodomésticos
565,133,56.46,2023-12-03,Araújo,953,Cecília Pimenta,44,Araújo,Jogos
566,128,63.73,2024-03-20,Cunha,218,Alícia Abreu,49,Cunha,Eletrodomésticos
566,128,63.73,2024-03-20,Cunha,258,Julia Martins,79,Cunha,Eletrodomésticos
566,128,63.73,2024-03-20,Cunha,304,Luiz Gustavo Teixeira,67,Cunha,Roupas
566,128,63.73,2024-03-20,Cunha,435,Catarina Siqueira,76,Cunha,Roupas
566,128,63.73,2024-03-20,Cunha,566,Sr. Bernardo Jesus,76,Cunha,Eletrônicos
566,128,63.73,2024-03-20,Cunha,780,Josué Moreira,43,Cunha,Eletrônicos
566,128,63.73,2024-03-20,Cunha,966,Maria Julia Pinto,50,Cunha,Eletrodomésticos
567,165,78.73,2023-10-22,Moura,363,Emanuel Fogaça,79,Moura,Eletrônicos
567,165,78.73,2023-10-22,Moura,365,João Vitor Garcia,64,Moura,Roupas
567,165,78.73,2023-10-22,Moura,383,Cauã Moreira,73,Moura,Eletrônicos
567,165,78.73,2023-10-22,Moura,386,Dr. Breno Teixeira,21,Moura,Livros
567,165,78.73,2023-10-22,Moura,415,Raquel Sousa,29,Moura,Livros
567,165,78.73,2023-10-22,Moura,563,Enzo Gabriel Jesus,68,Moura,Livros
567,165,78.73,2023-10-22,Moura,567,Dr. Juan Rios,63,Moura,Jogos
567,165,78.73,2023-10-22,Moura,598,Daniela Santos,46,Moura,Eletrônicos
567,165,78.73,2023-10-22,Moura,669,Letícia Nascimento,37,Moura,Livros
567,165,78.73,2023-10-22,Moura,958,João Gabriel Correia,76,Moura,Jogos
568,164,47.7,2023-10-02,Teixeira,154,Gustavo Camargo,80,Teixeira,Jogos
568,164,47.7,2023-10-02,Teixeira,275,Alice Montenegro,70,Teixeira,Roupas
568,164,47.7,2023-10-02,Teixeira,418,Renan Jesus,31,Teixeira,Livros
568,164,47.7,2023-10-02,Teixeira,568,Henrique Oliveira,64,Teixeira,Eletrodomésticos
568,164,47.7,2023-10-02,Teixeira,667,Lorenzo Cardoso,18,Teixeira,Jogos
568,164,47.7,2023-10-02,Teixeira,845,Esther Silveira,31,Teixeira,Eletrônicos
568,164,47.7,2023-10-02,Teixeira,929,Nicolas Araújo,31,Teixeira,Eletrônicos
569,115,47.91,2024-09-25,Nascimento,16,Maria Júlia Silva,24,Nascimento,Roupas
569,115,47.91,2024-09-25,Nascimento,281,Sra. Natália Monteiro,51,Nascimento,Jogos
569,115,47.91,2024-09-25,Nascimento,515,Heloisa Oliveira,46,Nascimento,Roupas
569,115,47.91,2024-09-25,Nascimento,569,Gustavo Henrique Peixoto,71,Nascimento,Eletrônicos
569,115,47.91,2024-09-25,Nascimento,605,Thomas Fonseca,30,Nascimento,Jogos
569,115,47.91,2024-09-25,Nascimento,612,Marcela Sá,47,Nascimento,Eletrodomésticos
569,115,47.91,2024-09-25,Nascimento,715,Sr. Gustavo Henrique Pimenta,72,Nascimento,Roupas
570,104,49.31,2024-03-21,Andrade,19,Dra. Luara Duarte,54,Andrade,Eletrodomésticos
570,104,49.31,2024-03-21,Andrade,291,Alícia Fernandes,63,Andrade,Eletrodomésticos
570,104,49.31,2024-03-21,Andrade,398,Benjamim Mendonça,56,Andrade,Livros
570,104,49.31,2024-03-21,Andrade,570,Liam Pereira,40,Andrade,Roupas
570,104,49.31,2024-03-21,Andrade,867,Pietro Silva,46,Andrade,Jogos
570,104,49.31,2024-03-21,Andrade,989,Sr. Antony Nogueira,63,Andrade,Jogos
571,154,3.97,2024-05-14,Machado,122,Srta. Maria Júlia Cardoso,67,Machado,Roupas
571,154,3.97,2024-05-14,Machado,571,Luan Correia,59,Machado,Eletrodomésticos
571,154,3.97,2024-05-14,Machado,996,Davi Miguel Freitas,51,Machado,Livros
572,172,30.99,2023-10-22,Teixeira Grande,572,Kevin Jesus,56,Teixeira Grande,Roupas
573,179,75.12,2023-11-26,Porto,78,Diego Teixeira,31,Porto,Roupas
573,179,75.12,2023-11-26,Porto,372,Zoe Fernandes,23,Porto,Eletrônicos
573,179,75.12,2023-11-26,Porto,573,Yasmin Montenegro,24,Porto,Jogos
573,179,75.12,2023-11-26,Porto,721,Davi Miguel Correia,33,Porto,Eletrodomésticos
573,179,75.12,2023-11-26,Porto,799,Davi Aparecida,47,Porto,Eletrônicos
573,179,75.12,2023-11-26,Porto,963,Jade Garcia,70,Porto,Eletrônicos
574,180,48.03,2024-07-10,Duarte,574,Léo Correia,41,Duarte,Jogos
574,180,48.03,2024-07-10,Duarte,581,Giovanna Alves,79,Duarte,Roupas
574,180,48.03,2024-07-10,Duarte,766,Luiz Fernando Andrade,36,Duarte,Eletrodomésticos
574,180,48.03,2024-07-10,Duarte,768,Daniela Cardoso,19,Duarte,Livros
574,180,48.03,2024-07-10,Duarte,907,Dr. Rhavi Viana,35,Duarte,Livros
575,136,94.1,2024-04-18,Santos de Teixeira,575,Letícia Aragão,41,Santos de Teixeira,Roupas
576,159,22.15,2024-02-15,Vasconcelos,72,Kevin Silveira,30,Vasconcelos,Eletrônicos
576,159,22.15,2024-02-15,Vasconcelos,106,Gustavo Freitas,79,Vasconcelos,Eletrônicos
576,159,22.15,2024-02-15,Vasconcelos,393,Cauã Lima,80,Vasconcelos,Eletrônicos
576,159,22.15,2024-02-15,Vasconcelos,533,Sr. Davi Miguel Oliveira,24,Vasconcelos,Livros
576,159,22.15,2024-02-15,Vasconcelos,576,Mariana da Costa,48,Vasconcelos,Eletrodomésticos
577,138,14.25,2024-02-29,Barbosa,577,Luiz Felipe Costa,77,Barbosa,Eletrônicos
578,158,50.94,2024-06-05,Ramos,13,Dr. Davi Rocha,54,Ramos,Livros
578,158,50.94,2024-06-05,Ramos,76,Bruna da Mota,73,Ramos,Jogos
578,158,50.94,2024-06-05,Ramos,187,Gael Henrique da Cruz,68,Ramos,Jogos
578,158,50.94,2024-06-05,Ramos,578,Mathias Correia,43,Ramos,Livros
578,158,50.94,2024-06-05,Ramos,994,Dra. Cecília Sousa,68,Ramos,Livros
579,117,32.08,2024-09-19,Azevedo Verde,579,Theo da Cunha,77,Azevedo Verde,Eletrônicos
580,141,92.92,2024-10-01,Araújo,246,Isis Costa,19,Araújo,Jogos
580,141,92.92,2024-10-01,Araújo,484,Antônio Cardoso,36,Araújo,Eletrodomésticos
580,141,92.92,2024-10-01,Araújo,542,Sabrina Borges,72,Araújo,Eletrodomésticos
580,141,92.92,2024-10-01,Araújo,565,Dr. Carlos Eduardo Vasconcelos,34,Araújo,Roupas
580,141,92.92,2024-10-01,Araújo,580,Dra. Stephany Nogueira,51,Araújo,Eletrodomésticos
580,141,92.92,2024-10-01,Araújo,953,Cecília Pimenta,44,Araújo,Jogos
581,123,1.2,2024-06-08,Duarte,574,Léo Correia,41,Duarte,Jogos
581,123,1.2,2024-06-08,Duarte,581,Giovanna Alves,79,Duarte,Roupas
581,123,1.2,2024-06-08,Duarte,766,Luiz Fernando Andrade,36,Duarte,Eletrodomésticos
581,123,1.2,2024-06-08,Duarte,768,Daniela Cardoso,19,Duarte,Livros
581,123,1.2,2024-06-08,Duarte,907,Dr. Rhavi Viana,35,Duarte,Livros
582,142,50.8,2024-05-19,Araújo de Azevedo,582,Carlos Eduardo da Conceição,69,Araújo de Azevedo,Roupas
583,143,65.55,2024-09-08,Rezende,437,Miguel Sampaio,43,Rezende,Roupas
583,143,65.55,2024-09-08,Rezende,583,Maria Alice Rodrigues,31,Rezende,Roupas
583,143,65.55,2024-09-08,Rezende,718,Emanuelly Casa Grande,18,Rezende,Roupas
583,143,65.55,2024-09-08,Rezende,740,Benicio Sales,51,Rezende,Eletrônicos
583,143,65.55,2024-09-08,Rezende,949,Dr. Marcelo Martins,67,Rezende,Roupas
583,143,65.55,2024-09-08,Rezende,992,José da Mata,70,Rezende,Roupas
584,136,10.36,2024-07-26,Câmara das Pedras,584,Dr. Danilo Vargas,58,Câmara das Pedras,Jogos
585,136,50.24,2024-06-11,Guerra de Pires,585,Sra. Kamilly Siqueira,23,Guerra de Pires,Roupas
586,181,13.81,2023-10-31,Garcia,41,Levi Ramos,27,Garcia,Roupas
586,181,13.81,2023-10-31,Garcia,330,Ravi Lucca Cardoso,77,Garcia,Eletrodomésticos
586,181,13.81,2023-10-31,Garcia,355,Gabriel Costela,28,Garcia,Eletrônicos
586,181,13.81,2023-10-31,Garcia,477,Juan Porto,77,Garcia,Livros
586,181,13.81,2023-10-31,Garcia,586,Fernando Guerra,70,Garcia,Eletrônicos
586,181,13.81,2023-10-31,Garcia,689,Leandro Novaes,65,Garcia,Jogos
587,180,24.1,2024-07-14,Cavalcante do Sul,587,Cecília Ferreira,80,Cavalcante do Sul,Roupas
588,136,86.02,2024-01-17,Araújo das Flores,588,Lunna Lima,70,Araújo das Flores,Eletrodomésticos
589,108,95.81,2023-11-17,Santos,301,Joana Costela,41,Santos,Eletrodomésticos
589,108,95.81,2023-11-17,Santos,370,Calebe das Neves,62,Santos,Jogos
589,108,95.81,2023-11-17,Santos,589,Mariane Cavalcante,25,Santos,Eletrodomésticos
589,108,95.81,2023-11-17,Santos,600,Arthur Gabriel Lima,35,Santos,Roupas
589,108,95.81,2023-11-17,Santos,859,João Guilherme da Cruz,27,Santos,Jogos
589,108,95.81,2023-11-17,Santos,950,Kamilly da Conceição,57,Santos,Jogos
590,151,2.25,2024-02-27,Silveira,54,Luiz Miguel Casa Grande,58,Silveira,Livros
590,151,2.25,2024-02-27,Silveira,134,Fernando Cunha,56,Silveira,Eletrônicos
590,151,2.25,2024-02-27,Silveira,590,Carlos Eduardo Silveira,50,Silveira,Livros
590,151,2.25,2024-02-27,Silveira,933,Ester Albuquerque,63,Silveira,Livros
591,166,87.4,2023-11-11,Abreu,591,Rhavi Pires,58,Abreu,Livros
591,166,87.4,2023-11-11,Abreu,749,Aurora Oliveira,37,Abreu,Eletrônicos
592,127,2.16,2024-08-14,Fogaça,277,Lucas Borges,44,Fogaça,Jogos
592,127,2.16,2024-08-14,Fogaça,282,Arthur Gabriel Montenegro,38,Fogaça,Livros
592,127,2.16,2024-08-14,Fogaça,352,Maria Eduarda Costela,33,Fogaça,Jogos
592,127,2.16,2024-08-14,Fogaça,373,Luísa Siqueira,25,Fogaça,Eletrônicos
592,127,2.16,2024-08-14,Fogaça,592,Natália Montenegro,69,Fogaça,Eletrônicos
592,127,2.16,2024-08-14,Fogaça,614,Valentina Almeida,53,Fogaça,Eletrodomésticos
592,127,2.16,2024-08-14,Fogaça,707,Allana da Costa,31,Fogaça,Livros
593,181,53.27,2023-12-16,Nunes,314,Maria Helena Carvalho,58,Nunes,Eletrodomésticos
593,181,53.27,2023-12-16,Nunes,324,Olívia Sales,80,Nunes,Roupas
593,181,53.27,2023-12-16,Nunes,457,João Vitor Cavalcante,47,Nunes,Livros
593,181,53.27,2023-12-16,Nunes,593,Carolina Rezende,57,Nunes,Roupas
593,181,53.27,2023-12-16,Nunes,807,Vicente Viana,39,Nunes,Roupas
593,181,53.27,2023-12-16,Nunes,897,Alexandre Rodrigues,72,Nunes,Livros
593,181,53.27,2023-12-16,Nunes,947,Mariana Martins,40,Nunes,Livros
594,138,41.3,2024-08-19,Moreira de Costa,594,Mariah da Conceição,32,Moreira de Costa,Eletrônicos
595,130,33.0,2024-06-27,Vieira das Pedras,595,Heloisa Souza,75,Vieira das Pedras,Eletrodomésticos
596,104,82.64,2024-01-07,Sales de da Cunha,596,Melina Aparecida,44,Sales de da Cunha,Eletrônicos
597,178,45.73,2024-03-29,Guerra,20,Luiz Otávio Teixeira,75,Guerra,Roupas
597,178,45.73,2024-03-29,Guerra,280,Srta. Maria Teixeira,47,Guerra,Roupas
597,178,45.73,2024-03-29,Guerra,308,Luiz Felipe Ramos,71,Guerra,Jogos
597,178,45.73,2024-03-29,Guerra,455,Luiz Felipe Sales,47,Guerra,Eletrodomésticos
597,178,45.73,2024-03-29,Guerra,500,Alícia Pires,50,Guerra,Eletrônicos
597,178,45.73,2024-03-29,Guerra,562,Gustavo Henrique Almeida,75,Guerra,Roupas
597,178,45.73,2024-03-29,Guerra,597,Guilherme Nunes,74,Guerra,Roupas
597,178,45.73,2024-03-29,Guerra,716,Letícia Melo,33,Guerra,Eletrônicos
597,178,45.73,2024-03-29,Guerra,798,João Lucas da Cruz,41,Guerra,Eletrodomésticos
598,128,43.59,2024-07-31,Moura,363,Emanuel Fogaça,79,Moura,Eletrônicos
598,128,43.59,2024-07-31,Moura,365,João Vitor Garcia,64,Moura,Roupas
598,128,43.59,2024-07-31,Moura,383,Cauã Moreira,73,Moura,Eletrônicos
598,128,43.59,2024-07-31,Moura,386,Dr. Breno Teixeira,21,Moura,Livros
598,128,43.59,2024-07-31,Moura,415,Raquel Sousa,29,Moura,Livros
598,128,43.59,2024-07-31,Moura,563,Enzo Gabriel Jesus,68,Moura,Livros
598,128,43.59,2024-07-31,Moura,567,Dr. Juan Rios,63,Moura,Jogos
598,128,43.59,2024-07-31,Moura,598,Daniela Santos,46,Moura,Eletrônicos
598,128,43.59,2024-07-31,Moura,669,Letícia Nascimento,37,Moura,Livros
598,128,43.59,2024-07-31,Moura,958,João Gabriel Correia,76,Moura,Jogos
599,130,66.94,2023-11-29,Souza,21,Ester Barros,76,Souza,Eletrodomésticos
599,130,66.94,2023-11-29,Souza,62,Joana Fogaça,40,Souza,Livros
599,130,66.94,2023-11-29,Souza,117,Maria Julia Sampaio,56,Souza,Eletrodomésticos
599,130,66.94,2023-11-29,Souza,252,Manuela Cardoso,66,Souza,Roupas
599,130,66.94,2023-11-29,Souza,284,Ester Moraes,30,Souza,Eletrônicos
599,130,66.94,2023-11-29,Souza,599,Eloá Peixoto,54,Souza,Eletrônicos
599,130,66.94,2023-11-29,Souza,607,Rafael Campos,42,Souza,Eletrônicos
599,130,66.94,2023-11-29,Souza,632,Dante Santos,46,Souza,Eletrônicos
599,130,66.94,2023-11-29,Souza,662,Yan Andrade,31,Souza,Roupas
599,130,66.94,2023-11-29,Souza,927,Kaique Cirino,39,Souza,Roupas
599,130,66.94,2023-11-29,Souza,1000,Dra. Brenda Nogueira,19,Souza,Eletrodomésticos
600,134,49.01,2024-06-15,Santos,301,Joana Costela,41,Santos,Eletrodomésticos
600,134,49.01,2024-06-15,Santos,370,Calebe das Neves,62,Santos,Jogos
600,134,49.01,2024-06-15,Santos,589,Mariane Cavalcante,25,Santos,Eletrodomésticos
600,134,49.01,2024-06-15,Santos,600,Arthur Gabriel Lima,35,Santos,Roupas
600,134,49.01,2024-06-15,Santos,859,João Guilherme da Cruz,27,Santos,Jogos
600,134,49.01,2024-06-15,Santos,950,Kamilly da Conceição,57,Santos,Jogos
601,200,69.48,2024-03-29,Freitas,441,Dr. Heitor Gonçalves,21,Freitas,Jogos
601,200,69.48,2024-03-29,Freitas,601,Daniel Fonseca,55,Freitas,Jogos
601,200,69.48,2024-03-29,Freitas,738,Sra. Ana Beatriz da Rosa,47,Freitas,Eletrodomésticos
601,200,69.48,2024-03-29,Freitas,891,Anthony Cirino,60,Freitas,Eletrônicos
601,200,69.48,2024-03-29,Freitas,969,Daniela Câmara,62,Freitas,Roupas
602,133,3.54,2024-08-25,Cirino de da Cunha,602,Daniela Farias,25,Cirino de da Cunha,Roupas
603,179,27.47,2024-08-17,Carvalho,74,Gabrielly Teixeira,63,Carvalho,Roupas
603,179,27.47,2024-08-17,Carvalho,90,Natália Viana,60,Carvalho,Livros
603,179,27.47,2024-08-17,Carvalho,507,Augusto Camargo,56,Carvalho,Eletrônicos
603,179,27.47,2024-08-17,Carvalho,603,Ágatha da Costa,80,Carvalho,Jogos
603,179,27.47,2024-08-17,Carvalho,660,Felipe Duarte,48,Carvalho,Roupas
604,190,72.79,2024-01-27,Almeida,61,Asafe da Mata,60,Almeida,Eletrônicos
604,190,72.79,2024-01-27,Almeida,112,Heitor Pastor,33,Almeida,Roupas
604,190,72.79,2024-01-27,Almeida,167,Leonardo da Mota,80,Almeida,Eletrodomésticos
604,190,72.79,2024-01-27,Almeida,604,Luan Mendes,58,Almeida,Roupas
604,190,72.79,2024-01-27,Almeida,620,Vinicius Pires,38,Almeida,Eletrônicos
604,190,72.79,2024-01-27,Almeida,761,Ana Liz Câmara,44,Almeida,Eletrodomésticos
604,190,72.79,2024-01-27,Almeida,901,Srta. Clara Marques,44,Almeida,Eletrônicos
605,108,84.49,2023-12-13,Nascimento,16,Maria Júlia Silva,24,Nascimento,Roupas
605,108,84.49,2023-12-13,Nascimento,281,Sra. Natália Monteiro,51,Nascimento,Jogos
605,108,84.49,2023-12-13,Nascimento,515,Heloisa Oliveira,46,Nascimento,Roupas
605,108,84.49,2023-12-13,Nascimento,569,Gustavo Henrique Peixoto,71,Nascimento,Eletrônicos
605,108,84.49,2023-12-13,Nascimento,605,Thomas Fonseca,30,Nascimento,Jogos
605,108,84.49,2023-12-13,Nascimento,612,Marcela Sá,47,Nascimento,Eletrodomésticos
605,108,84.49,2023-12-13,Nascimento,715,Sr. Gustavo Henrique Pimenta,72,Nascimento,Roupas
606,171,56.37,2023-12-13,Vargas,143,Guilherme Sá,23,Vargas,Eletrônicos
606,171,56.37,2023-12-13,Vargas,156,Mariane Pires,44,Vargas,Eletrônicos
606,171,56.37,2023-12-13,Vargas,606,Laura Ribeiro,77,Vargas,Eletrodomésticos
606,171,56.37,2023-12-13,Vargas,951,Heloisa Mendes,20,Vargas,Livros
607,189,8.87,2024-05-20,Souza,21,Ester Barros,76,Souza,Eletrodomésticos
607,189,8.87,2024-05-20,Souza,62,Joana Fogaça,40,Souza,Livros
